answerString,constituency,constituency_id,constituency_slug,firstName,id,isPartyLeader,lastName,partyLetter,partyName,photoUrl,party,name,link,constituencies,causes,cv,Beskæftigelse,Alder,Uddannelse,Valgt i
145515311253551,Hørsholm,26,hoersholm,Otto B.,379,False,Christiansen,C,Det Konservative Folkeparti,http://www.altinget.dk/images/kv17/379-Otto-Bjoern-Christiansen-a.jpg,D. Nye Borgerlige,Karsten Larsen,/kandidater/kv17/karsten-larsen,Frederiksberg,"## Stærk økonomi ##
Økonomi er grundlaget for, at vores dejlige by hænger sammen. Det konservative styre på Frederiksberg har heldigvis gjort det godt under Jørgen Glenthøj. Denne gode linje vil vi støtte i Nye Borgerlige og vi peger som en selvfølge på Jørgen Glenthøj som borgmester. Vi ser dog gerne, at skatten på arbejde kommer ned. Derfor støtter vi en benhård prioritering, også når det er upopulært at sige nej. ## En smuk by ##
Jeg vil arbejde for bevarelsen af smukke bygninger af kulturel værdi. Også i ærbødighed mod de mænd og kvinder som var her før os, og som har skabt fundamentet for det Frederiksberg vi holder af.  Således mener jeg, at det var en stor fejl at rive Elefanthuset i Københavns Zoo ned for at give plads til pandabjørne fra Kina, som reelt skal tjene som propaganda for det kinesiske diktatur.  ## Aktivering med respekt ##
Vores arbejdsløse medborgere skal behandles med respekt. Aktivering er en god ting, men skal være meningsfuld, og skal f.eks. aldrig bestå af åndssvage teambuilding kurser. På den anden ide skal vi aldrig komme dertil, at arbejdsduelige borgere - danskere såvel som udlændinge - blot bliver parkeret på borgerløn. Vil man ikke yde en indsats, skal kassen smækkes i.   ","Født i 1964 og opvokset i Hillerød, bosat på Frederiksberg fra 1989 

Student fra Allerød Gymnasium 1983

Cand. polit. fra Københavns Universitet 1989

Ansat som fuldmægtig i Danmarks Statistik 1989

I 1987 og 1990 folketingskandidat for Retsforbundet

2008-2012 medlem af menighedsrådet i Frederiksberg Sogn, fra 2012 medlem af menighedsrådet i Flintholm Sogn som stedfortræder.

Medlem af Nye Borgerlige fra partiets grundlæggelse i 2015. Valgt som formand for lokalafdelingen på Frederiksberg i 2017.",Offentligt ansat,53 år,Kandidatuddannelse,
245454421155543,Hørsholm,26,hoersholm,Jan H.,381,False,Klit,C,Det Konservative Folkeparti,http://www.altinget.dk/images/kv17/381-jan-h-klit-a.jpg,D. Nye Borgerlige,Freddy Avnborg,/kandidater/kv17/freddy-avnborg,Frederiksberg,,Freddy har desværre ikke skrevet sit CV,Ikke oplyst,,,
215551514344452,Hørsholm,26,hoersholm,Thorkild,380,False,Gruelund,C,Det Konservative Folkeparti,http://www.altinget.dk/images/kv17/380-Thorkild-Gruelund-a.jpg,D. Nye Borgerlige,Helen Avnborg,/kandidater/kv17/helen-avnborg,Frederiksberg,,Helen har desværre ikke skrevet sit CV,Ikke oplyst,,,
0,Hørsholm,26,hoersholm,Henrik,385,False,Peulicke,C,Det Konservative Folkeparti,http://www.altinget.dk/images/kv17/385-Henrik-Peulicke-a.jpg,F. SF - Socialistisk Folkeparti,Carsten Bøtker,/kandidater/kv17/Carsten-Boetker,Frederiksberg,"## Max 24 elever i klassen ##
Alt for mange af Frederiksbergs egne unge får ikke en uddannelse fordi de ikke er uddannelsesparate, når de forlader skolen ved afslutningen af 9./10. kl. Til eks. blev 43% af eleverne i 8. kl. på Lindevangskolen vurderet ""ikke uddannelsesparate"" og for Tre Falkeskolen var tallet 43%. Med kun 24 elever i hver klasse vil der blive mere ro og læreren vil få mere tid til at støtte den enkelte elev## Uddannnelse og praktikpladser til alle ##
Vi skal foregribe at de unge på Frederiksberg fejrer, at de fylder 18 år med at gå på jobcentret for at få kontanthjælp.
Derfor vil jeg arbejde for, at der skal derfor inføres en slags uddannelsesgaranti i form af mere forpligtende aftaler med de tekniske skoler, gymnasier, således at de unge bliver fastholdt i et uddannelsesforløb i stedet for at falde fra. Kommunen skal ligeledes etablere aftaler med de gængse arbejdgiver organisationer og de tekniske skoler, så der bliver praktikpladser til alle der har gennemført et grundforløb.## Ingen forringelse af hjemmehjælpen ##
Stadigt færre ældre over 65 år får tilbudt hjemmehjælp. Ældresagen kunne for dokumentere, at antallet af ældre over 65, der modtager hjæmmehjælp, er faldet med en fjerdedel. Årsagen angives til at være, at der er flere raske ældre pga livstilsændringer hos borgeren og der er indført rehabilitering og robotter i hjemmet, så de ældre bedre har været i stand til at klare sig selv.Det er kun dejligt, at vi er friskere end nogensinde. Men dette faktum og rehabilitering i hjemmet er ikke forklaringen alene. For der har været massive nedskæringer på området og en hel del afskedigelser i ældre og plejesektoren den forløbne valgperiode. Jeg og SF vil arbejde for, at der ikke vil ske forringelser inden for de sociale område. For hverken rehabilitering eller robotter kan erstatte varme hænder, der til lige giver støtte og omsorg.","Opvokset og gået i skole på Frederiksberg. Lindevang og Sønderjyllandsskolen.
2004-til dato: Centerchef v/Ungdommens Uddannelsesvejledning - UU.
2002-2004 Regional konsulent i kommuneforeningen/FKKA ifb m en ministeriel beslutning om inklusion i folkeskolen
2002-2004 Udrykningsholdet: Ministerielt udrykningshold ifb med en regeringsindsats over for utilpassede børn og unge.
1978-2000 Lærer, konsulent, leder i Frederiksberg Kommune i sager og indsatser der især var målrettet sårbare og usatte børn & unge med beskedne faglig og sociale forudsætninger.
Herunder en lang række integrationsindsatser med forkus på uddannelse og arbejdsmarkedet.

70-78 Irma-ansat med stort ansvar i en af de større butikker

Forfatter til mange artikler om ungdom, uddannelse, integration, uddannelsevejledning mm.
Bliver ofte inviteret til at holde foredrag og workshops - over hele landet og i vore nabolande inkl. Grønland

Bliver jævnligt ringet op af journalister fra radio og af tv for en kommentar.

Er bistandsværge for 4 sindslidende kriminelle med en behandlingsdom bag sig.",Offentligt ansat,65 år,Bachelor-/diplomuddannelse,2013
241155451144145,Hørsholm,26,hoersholm,Louise,1082,False,Zabel,F,SF - Socialistisk Folkeparti,http://www.altinget.dk/images/kv17/1082-Louise-Zabel-a.jpg,A. Socialdemokratiet,Johnny Jordan,/kandidater/kv17/Johnny-Jordan,København,"## En attraktivt folkeskole. ##
For mig er det vigtig, at alle børn får gode opvækst og uddannelsevilkår.
Her mener jeg, at folkeskolen bør være et attraktivt valg for alle forældre i Købehavn. Ide'en om børn fra forskellige sociallag kan mødes og løfter hinanden, så de hver især får en lige god grunduddannelse i livet, tiltaler mig.
Derfor skal folkeskolen  styrkes.
## Mere CO2-neutrale kollektiv trafik. ##
Vi skal fremme mere af det grønne i vores by.
Vi er et godt stykke på vej med den nye metroring og CO2-neutrale gasdrevne busser såsom C5.
Men jeg mener, at vi skal have mange flere CO2-neutrale buslinjer og gerne på el.
Det skal gøres mere attraktivt at bruge de eldrevne delebiler, så de bedre kan indgå som et supplement til den kollektiv trafik.## Nej tak til social dumping. ##
Social dumping er desværre noget vi ser mere og mere til i vores samfund.
Dette er noget som hverken gavner dem der arbejde under disse vilkår, eller os der er ansat efter overenskomst.
Jeg vil derfor gøre mit for at social dumping bekæmpes så meget som muligt, da dette kun er med til at underminere vores samfund.
","43 år, bor på Amager og er gift med Rona på 12 år.
Samme har vi vores søn på 3 år.
Til dagligt arbejde jeg hos Bodycote Varmebehandlig A/S
Her har jeg være ansat i 23 år. Udover det, er jeg også arbejdsmiljørepræsentant i virksomheden.
Min fritid foregår for det meste med familien og venner 
Jeg holder især meget af at løbe og holder mig derfor i form via løb. 
Udover dette interesserer jeg mig for musik og bøger.",Privat ansat/selvstændig,43 år,Grundskole,
0,Hørsholm,26,hoersholm,Troels,2430,False,Moe,I,Liberal Alliance,http://www.altinget.dk/images/kv17/2430-Troels-Moe-a.jpg,B. Radikale Venstre,Sonja Kjær,/kandidater/kv17/Sonja-Kjaer,Lyngby-Taarbæk,"## Mere fokus på sundhed og livskvalitet ##
Først og fremmest skal sundhedsområdet i kommunen have et løft og det skal ske med borgernes behov i centrum. Sygeplejeindsatsen skal styrkes for at sikre, at det stigende antal ældre og sygdomsramte borgere får en bedre behandling og dermed en bedre livskvalitet.
Livstilssygdomme og livstruende sygdomme skal, når det er nødvendigt og muligt, forebygges og helbredes med motion og sund kost fremfor medicinsk behandling.
## Mere motion, kultur og undervisning ##
For det andet skal borgerne have adgang til flere billige fritidstilbud. Det skal være muligt at tage flere skoler, skolegårde og grønne arealer i brug til fx motion, kulturelle aktiviteter, undervisning og foredrag efter skoletid om aftenen og i weekenden. Lokale musikere og kunstnere skal desuden have gode muligheder for at bruge kirker, tilstødende lokaler og kapeller til at udøve deres aktiviteter.
## En mere grøn og energivenlig kommune ##
For det tredje skal Lyngby-Taarbæk være en mere grøn og ren kommune, der investerer i klimatilpasning og bæredygtige energi-,trafik- og byggeløsninger.
Derfor har vi brug for mere borgerinddragelse fx i forbindelse en mere miljøvenlig affaldssortering og lokal afledning af regnvand.
Den tunge støjende trafik skal ikke præge bybilledet og derfor har vi brug for en letbane, supercykelstier og gågade, der også er med til at forbedre forholdene for gående og cyklister. 
","2013-	Underviser i italiensk på Roskilde Aftenskole. 

2006-	Freelance tolk og oversætter i italiensk for SK Tolkeservice, Frederiksberg.  Social-og sundhedssektoren.

2002-05	Telemarketing Konsulent i salgs-afdeling, Nesa A/S,Gentofte.
Projekt- og salgskoordinator for kabellægningen af luftmaster i Nordsjælland.

2000-01	Engelsklærer på CDE og ANANKE, private sprogskoler,Rom.

1999-00	Salgssekretær i sko- og beklædnings-firmaet, Branchini S.r.l.,Bologna. 

1998-99	Salgsagent på ambassader for VIATEL, amerikansk telefonselskab,Rom.
	
1994-98	Telesalgs- og marketing medarbejder  i internationalt call-center,IBM,Allerød.

1988-94	Socialassistent.Weekend-og ferieafløser,Gentofte Kommune. 

Uddannelse
2012-2013 Cand.ling.merc-speciale,CBS.
Betydningen af tidlig fremmedsprogs-undervisning i folkeskolen med fokus på  kulturel mangfoldighed.",Ikke oplyst,49 år,Kandidatuddannelse,
535513413553551,Hørsholm,26,hoersholm,Stine,2436,False,Darmer,I,Liberal Alliance,http://www.altinget.dk/images/kv17/2436-Stine-Darmer-a.jpg,C. Det Konservative Folkeparti,Sofia Osmani,/kandidater/kv17/Sofia-Osmani,Lyngby-Taarbæk,"## Udvikling med omtanke ##
Vi skal udvikle kommune med respekt for det bestående og for os der bor her. Vi skal bygge ud og om for at sikre vores styrkepositioner, men vi skal ikke bygge for højt eller for tæt. Og vi skal bevare de grønne områder. Letbanen fra Ishøj til Lundtofte (med køreledninger og togskinner gennem byen) skiftede jeg gerne ud med billigere højklasse hurtigbusser.## Gode skoler ##
Skolerne i Lyngby-Taarbæk er blandt landets bedste. Det skal de også være i fremtiden. Derfor vil jegi:
• arbejde for en dispensation fra de lange skoledage 
• have fokus på børnenes trivsel 
• sikre at vi også fremover har nogle af Danmarks bedste læsere
• styrke undervisningen i de teknisk-naturvidenskabelige fag 
• renovere vores skoler 
## Værdig ældrepleje ##
Lyngby-Taarbæk er blandt de kommuner der bruger flest penge pr. ældre. Det er jeg stolt af, og jeg vil sikre:
• at antallet af plejehjemspladser tilpasses behovet 
• en styrket indsats overfor demente og pårørende 
• at plejehjemmene fortsætter med at servere kvalitetsmad fra eget køkken
","Jeg er uddannet cand.scient.pol fra Købehavns Universitet. 
Jeg har været ansat som konsulent i Dansk Erhverv fra 2003-2009 og på DTU fra 2009-2013 som hhv fuldmægtig og specialkonsulent.",Borgmester,38 år,Kandidatuddannelse,"2009, 2013"
344455423424443,Hørsholm,26,hoersholm,Karsten,5045,False,Eckert,R,Rungsted Listen,http://www.altinget.dk/images/kv17/5045-Karsten-Eckert-a.jpg,O. Dansk Folkeparti,Jørn Gustavsen,/kandidater/kv17/Joern-Gammeltoft-Gustavsen,Nyborg,,Jørn har desværre ikke skrevet sit CV,Ikke oplyst,,,2013
314434522445424,Hørsholm,26,hoersholm,Anne,5038,False,Ehrenreich,V,"Venstre, Danmarks Liberale Parti",http://www.altinget.dk/images/kv17/5038-Anne-Ehrenreich-a.jpg,H. Folkepartiet Nyborg,Jimmi Pedersen,/kandidater/kv17/jimmi-pedersen,Nyborg,,Jimmi har desværre ikke skrevet sit CV,Ikke oplyst,,,
444534413444513,Hørsholm,26,hoersholm,Jørgen,5042,False,Eirfeldt,V,"Venstre, Danmarks Liberale Parti",http://www.altinget.dk/images/kv17/5042-Joergen-Eirfeldt-a.jpg,N. Borgerlisten Nyborg,Sine Hindsgaul Hansen,/kandidater/kv17/sine-karlshoej-hindsgaul-hansen,Nyborg,"## Fokus på det sociale område ##
Der er ved at være nået en grænse for hvad de ledige, handicappe og ældre kan bydes.## Færre fejl i sagbehandlingen ##
Der er en alt forhøj fejlprocent på socialeområde og det vil jeg kæmpe for den bliver mindre.## Flere i ordinære job ##
Fokus på flyttes fra løntilskud og virksomhedspraktik til brugbar, faglig opkvalificering af ledige, så de kan få reelle, ordinær job.",Jeg er uddannet mejerist og er nu ved at læse videre til procesteknolog med mejerispeciale.,Studerende,38 år,,
443545541454532,Hørsholm,26,hoersholm,Per Støvring,5048,False,Sørensen,V,"Venstre, Danmarks Liberale Parti",http://www.altinget.dk/images/kv17/5048-Per-Stoevring-Soerensen-a.jpg,O. Dansk Folkeparti,Anne-Marie Palm-Johansen,/kandidater/kv17/Anne-Marie-Palm-Johansen,Nyborg,"## Sundhed og ældre. ##
Den velfærdsstat som vi har i dag kan vi takke vores ældre generation for. Den har de ene og alene opbygget. Vi skal derfor tage hånd om disse borgere. Det skal være en selvfølge at alle sikres en anstændig behandling. Det kan bare ikke altid lade sig at gøre grundet besparelser. Derfor er det vigtigt at ressourcerne bliver på kerneområderne og ikke bliver brugt på administration. ## Flere hænder ##
Kommunens personale er pressede. Fremtidigt er der behov for mere personale til at tage sig af det stigende antal ældre. Vi kan ikke byde vores personale at løbe hurtigere. Opkvalificering kræves  for at kunne klare de fremtidige kommende og mere komplekse opgaver  Vikarbudgettet skal nedbringes mens arbejdsmiljøet forbedres. Personel skal kunne ytre sig uden uden frygt for at miste sit job.## Børn/unge og sundhed ##
Stærk sundhedsfaglig indsats til unge og ældre. Obligatorisk førstehjælpsundervisning på alle kommunens skoler og institutioner Leg og bevægelse som en naturlig del af børnenes liv i daginstitutioner og skoler Et topmoderne sundhedshus med behandling af høj, faglig kvalitet. Et rehab-center med læge tilknytning og en genoptræningsindsats som er i top. ","Senest uddannet sygeplejerske fra University College Lillebælt og har siden 2013 arbejdet med dette. I dag ansat i FAM på Svendborg Sygehus og er ligeledes tilknyttet vikarbureauet SOS VIKAR som sygeplejevikar.  
Er tidligere uddannet klinikassistent og indretningskonsulent. Har været leder i et større multiinternationalt firma",Offentligt ansat,40 år,Bachelor-/diplomuddannelse,
444514223451452,Hørsholm,26,hoersholm,Desirée,5569,False,Larsen,V,"Venstre, Danmarks Liberale Parti",http://www.altinget.dk/images/kv17/5569-Desiree-Larsen-a.jpg,"V. Venstre, Danmarks Liberale Parti",Anders Broholm,/kandidater/kv17/Anders-Broholm,Frederikshavn,"## En sundhedsindsats i top ##
Sundhedsindsatser virker-  kort ventetid på genoptræning, tidlig indsats og gode decentrale tilbud. Det skal vi fortsætte. 
Vi skal sikre en god sammenhæng i sundhedsvæsnet – både til læger, sygehuse og frivillige foreninger, for vi er sammen om at skabe en god sundhedsindsats.## Folkeskolen skal gøre børnene dygtigere! ##
Vi har sat meget i gang på folkeskoleområdet, og det har været nogle hårde år. Jeg tager ansvar for det Venstre har været med til og ansvaret betyder også, at vi er parate til at ændre det, som ikke fungerer. Jeg ønsker, at vi får skabt en fælles vision eller retning for vores folkeskole, således forældre, medarbejdere og politikere arbejder i samme ret- ning. ## Flere jobs = bosætning ##
Jeg vil arbejde for gode liberale vilkår for vores virksomheder og et tæt samarbejde med erhvervslivet for at sikre, at vi som kommune er i samklang med deres behov og ønsker. Samtidig skal vi blive bedre til at understøtte iværksætteri, for opstart af nye virksomheder er forudsætningen for fremtidens erhvervsudvikling. Vi skaber bosætning ved at skabe jobs!","1998 Medlem af Venstre
2006-nu Byrådsmedlem, Frederikshavn
2006-2009 Regionsrådsmedlem, Nordjylland
1. suppleant til Folketinget",Offentligt ansat,33 år,Kandidatuddannelse,"2009, 2013"
